,,,,,,,
TX_ID,SENDER_ACCOUNT_ID,RECEIVER_ACCOUNT_ID,TX_TYPE,TX_AMOUNT,TIMESTAMP,IS_FRAUD,ALERT_ID
11781,3245,9311,TRANSFER,243.47,2,False,-1
11782,4609,4282,TRANSFER,189.19,2,False,-1
11783,4609,189,TRANSFER,189.19,2,False,-1
11784,4609,9996,TRANSFER,189.19,2,False,-1
11785,4609,4212,TRANSFER,189.19,2,False,-1
11786,4609,5950,TRANSFER,189.19,2,False,-1
11787,4609,3285,TRANSFER,189.19,2,False,-1
11788,4609,5516,TRANSFER,189.19,2,False,-1
11789,4609,8606,TRANSFER,189.19,2,False,-1
11790,4609,7261,TRANSFER,189.19,2,False,-1
11791,6435,9774,TRANSFER,572.32,2,False,-1
11792,3990,6807,TRANSFER,224.36,2,False,-1
11793,9488,7022,TRANSFER,490.26,2,False,-1
11794,7562,5034,TRANSFER,577.34,2,False,-1
11795,5490,1778,TRANSFER,588.08,2,False,-1
11796,3458,253,TRANSFER,562.54,2,False,-1
11797,6408,8721,TRANSFER,557.15,2,False,-1
11798,9295,6560,TRANSFER,417.58,2,False,-1
11799,5598,9641,TRANSFER,463.22,2,False,-1
11800,6541,8530,TRANSFER,572.11,2,False,-1
11801,5110,5927,TRANSFER,17.7,2,False,-1
11802,5110,3719,TRANSFER,17.7,2,False,-1
11803,5110,9865,TRANSFER,17.7,2,False,-1
11804,5110,9921,TRANSFER,17.7,2,False,-1
11805,5110,1146,TRANSFER,17.7,2,False,-1
11806,5110,9885,TRANSFER,17.7,2,False,-1
11807,5110,9765,TRANSFER,17.7,2,False,-1
11808,5110,2739,TRANSFER,17.7,2,False,-1
11809,5110,5480,TRANSFER,17.7,2,False,-1
11810,3676,3906,TRANSFER,132.13,2,False,-1
11811,3676,4793,TRANSFER,132.13,2,False,-1
11812,3676,5983,TRANSFER,132.13,2,False,-1
11813,3676,338,TRANSFER,132.13,2,False,-1
11814,3676,6548,TRANSFER,132.13,2,False,-1
11815,3676,8734,TRANSFER,132.13,2,False,-1
11816,3676,9917,TRANSFER,132.13,2,False,-1
11817,3676,4219,TRANSFER,132.13,2,False,-1
11818,9471,9344,TRANSFER,485.16,2,False,-1
11819,1496,8201,TRANSFER,474.79,2,False,-1
11820,2568,7562,TRANSFER,467.77,2,False,-1
11821,4938,4051,TRANSFER,212.33,2,False,-1
11822,6511,6818,TRANSFER,495.91,2,False,-1
11823,9417,5162,TRANSFER,456.54,2,False,-1
11824,6304,550,TRANSFER,277.52,2,False,-1
11825,7762,8398,TRANSFER,185.16,2,False,-1
11826,7762,4550,TRANSFER,185.16,2,False,-1
11827,7762,9788,TRANSFER,185.16,2,False,-1
11828,7762,6794,TRANSFER,185.16,2,False,-1
11829,7762,9040,TRANSFER,185.16,2,False,-1
11830,7762,9395,TRANSFER,185.16,2,False,-1
11831,7762,8230,TRANSFER,185.16,2,False,-1
11832,7762,8791,TRANSFER,185.16,2,False,-1
11833,7762,3325,TRANSFER,185.16,2,False,-1
11834,7762,1256,TRANSFER,185.16,2,False,-1
11835,7762,812,TRANSFER,185.16,2,False,-1
11836,7762,7856,TRANSFER,185.16,2,False,-1
11837,7762,6308,TRANSFER,185.16,2,False,-1
11838,1441,9355,TRANSFER,428.73,2,False,-1
11839,7442,9631,TRANSFER,402.97,2,False,-1
11840,3565,7908,TRANSFER,408.75,2,False,-1
11841,8581,7363,TRANSFER,480.51,2,False,-1
11842,7507,8596,TRANSFER,507.75,2,False,-1
11843,9500,7860,TRANSFER,575.41,2,False,-1
11844,3376,7364,TRANSFER,456.26,2,False,-1
11845,6481,6839,TRANSFER,477.14,2,False,-1
11846,1424,9661,TRANSFER,585.9,2,False,-1
11847,8543,9003,TRANSFER,404.29,2,False,-1
11848,1021,9774,TRANSFER,34.35,2,False,-1
11849,1021,9778,TRANSFER,34.35,2,False,-1
11850,1021,9965,TRANSFER,34.35,2,False,-1
11851,1021,8428,TRANSFER,34.35,2,False,-1
11852,1021,7350,TRANSFER,34.35,2,False,-1
11853,7470,1689,TRANSFER,585.07,2,False,-1
11854,8128,9982,TRANSFER,6.85,2,False,-1
11855,8128,9323,TRANSFER,6.85,2,False,-1
11856,8128,6772,TRANSFER,6.85,2,False,-1
11857,8128,9775,TRANSFER,6.85,2,False,-1
11858,8128,2199,TRANSFER,6.85,2,False,-1
11859,8128,7040,TRANSFER,6.85,2,False,-1
11860,8128,9130,TRANSFER,6.85,2,False,-1
11861,8128,4805,TRANSFER,6.85,2,False,-1
11862,8128,7426,TRANSFER,6.85,2,False,-1
11863,8128,9978,TRANSFER,6.85,2,False,-1
11864,8128,6626,TRANSFER,6.85,2,False,-1
11865,8128,6329,TRANSFER,6.85,2,False,-1
11866,8128,5539,TRANSFER,6.85,2,False,-1
11867,8128,9905,TRANSFER,6.85,2,False,-1
11868,8128,5947,TRANSFER,6.85,2,False,-1
11869,468,6395,TRANSFER,497.23,2,False,-1
11870,2421,2514,TRANSFER,532.85,2,False,-1
11871,6488,3936,TRANSFER,559.09,2,False,-1
11872,9863,9982,TRANSFER,274.52,2,False,-1
11873,9863,9301,TRANSFER,274.52,2,False,-1
11874,509,8311,TRANSFER,534.75,2,False,-1
11875,3863,8205,TRANSFER,252.86,2,False,-1
11876,9561,7761,TRANSFER,463.77,2,False,-1
11877,568,8750,TRANSFER,511.64,2,False,-1
11878,9744,9740,TRANSFER,162.21,2,False,-1
11879,9744,2191,TRANSFER,162.21,2,False,-1
11880,9744,9422,TRANSFER,162.21,2,False,-1
11881,9744,5482,TRANSFER,162.21,2,False,-1
11882,9744,4053,TRANSFER,162.21,2,False,-1
11883,9744,6454,TRANSFER,162.21,2,False,-1
11884,9744,6894,TRANSFER,162.21,2,False,-1
11885,9744,9665,TRANSFER,162.21,2,False,-1
11886,9744,7962,TRANSFER,162.21,2,False,-1
11887,9744,9149,TRANSFER,162.21,2,False,-1
11888,9744,2791,TRANSFER,162.21,2,False,-1
11889,9744,1360,TRANSFER,162.21,2,False,-1
11890,9744,6052,TRANSFER,162.21,2,False,-1
11891,9744,6150,TRANSFER,162.21,2,False,-1
11892,9744,677,TRANSFER,162.21,2,False,-1
11893,9744,5017,TRANSFER,162.21,2,False,-1
11894,9744,9757,TRANSFER,162.21,2,False,-1
11895,9744,9911,TRANSFER,162.21,2,False,-1
11896,9744,6724,TRANSFER,162.21,2,False,-1
11897,9744,2806,TRANSFER,162.21,2,False,-1
11898,9744,9894,TRANSFER,162.21,2,False,-1
11899,9744,8266,TRANSFER,162.21,2,False,-1
11900,9744,7890,TRANSFER,162.21,2,False,-1
11901,9744,9433,TRANSFER,162.21,2,False,-1
11902,9744,7356,TRANSFER,162.21,2,False,-1
11903,9744,4320,TRANSFER,162.21,2,False,-1
11904,9744,6368,TRANSFER,162.21,2,False,-1
11905,9744,6224,TRANSFER,162.21,2,False,-1
11906,9744,9930,TRANSFER,162.21,2,False,-1
11907,9744,2459,TRANSFER,162.21,2,False,-1
11908,9744,2337,TRANSFER,162.21,2,False,-1
11909,9744,9803,TRANSFER,162.21,2,False,-1
11910,9744,7404,TRANSFER,162.21,2,False,-1
11911,9744,5028,TRANSFER,162.21,2,False,-1
11912,9744,5821,TRANSFER,162.21,2,False,-1
11913,9744,8718,TRANSFER,162.21,2,False,-1
11914,9744,6979,TRANSFER,162.21,2,False,-1
11915,9744,4459,TRANSFER,162.21,2,False,-1
11916,9744,2978,TRANSFER,162.21,2,False,-1
11917,9484,7000,TRANSFER,483.8,2,False,-1
11918,6587,960,TRANSFER,494.64,2,False,-1
11919,9136,9520,TRANSFER,8.9,2,False,-1
11920,9136,6780,TRANSFER,8.9,2,False,-1
11921,9136,6592,TRANSFER,8.9,2,False,-1
11922,9136,9972,TRANSFER,8.9,2,False,-1
11923,9136,7101,TRANSFER,8.9,2,False,-1
11924,9136,9233,TRANSFER,8.9,2,False,-1
11925,9136,9497,TRANSFER,8.9,2,False,-1
11926,9136,6850,TRANSFER,8.9,2,False,-1
11927,9136,6971,TRANSFER,8.9,2,False,-1
11928,9136,8348,TRANSFER,8.9,2,False,-1
11929,9136,5960,TRANSFER,8.9,2,False,-1
11930,9136,8456,TRANSFER,8.9,2,False,-1
11931,9136,780,TRANSFER,8.9,2,False,-1
11932,9136,6908,TRANSFER,8.9,2,False,-1
11933,9136,9919,TRANSFER,8.9,2,False,-1
11934,9136,3334,TRANSFER,8.9,2,False,-1
11935,9136,3300,TRANSFER,8.9,2,False,-1
11936,9136,6523,TRANSFER,8.9,2,False,-1
11937,9136,8778,TRANSFER,8.9,2,False,-1
11938,9136,6328,TRANSFER,8.9,2,False,-1
11939,9136,9918,TRANSFER,8.9,2,False,-1
11940,4890,9631,TRANSFER,283.7,2,False,-1
11941,8487,9256,TRANSFER,493.08,2,False,-1
11942,3579,5607,TRANSFER,569.39,2,False,-1
11943,3703,8440,TRANSFER,131.74,2,False,-1
11944,3703,7881,TRANSFER,131.74,2,False,-1
11945,3703,8622,TRANSFER,131.74,2,False,-1
11946,3703,7278,TRANSFER,131.74,2,False,-1
11947,3703,9749,TRANSFER,131.74,2,False,-1
11948,3703,9549,TRANSFER,131.74,2,False,-1
11949,3703,6129,TRANSFER,131.74,2,False,-1
11950,3703,8791,TRANSFER,131.74,2,False,-1
11951,9585,9102,TRANSFER,506.36,2,False,-1
11952,7438,2537,TRANSFER,579.33,2,False,-1
11953,7619,9685,TRANSFER,101.52,2,False,-1
11954,7619,9861,TRANSFER,101.52,2,False,-1
11955,7619,7662,TRANSFER,101.52,2,False,-1
11956,7619,7466,TRANSFER,101.52,2,False,-1
11957,7619,9964,TRANSFER,101.52,2,False,-1
11958,7619,9974,TRANSFER,101.52,2,False,-1
11959,7619,9064,TRANSFER,101.52,2,False,-1
11960,7619,2678,TRANSFER,101.52,2,False,-1
11961,7619,4457,TRANSFER,101.52,2,False,-1
11962,7619,5812,TRANSFER,101.52,2,False,-1
11963,7619,3745,TRANSFER,101.52,2,False,-1
11964,7619,4846,TRANSFER,101.52,2,False,-1
11965,7619,8815,TRANSFER,101.52,2,False,-1
11966,2475,5340,TRANSFER,408.54,2,False,-1
11967,1740,9179,TRANSFER,127.19,2,False,-1
11968,1740,9224,TRANSFER,127.19,2,False,-1
11969,1740,9007,TRANSFER,127.19,2,False,-1
11970,1740,9952,TRANSFER,127.19,2,False,-1
11971,1740,8806,TRANSFER,127.19,2,False,-1
11972,1740,7690,TRANSFER,127.19,2,False,-1
11973,9596,9421,TRANSFER,525.59,2,False,-1
11974,2507,6155,TRANSFER,556.01,2,False,-1
11975,4746,4052,TRANSFER,106.3,2,False,-1
11976,4746,7697,TRANSFER,106.3,2,False,-1
11977,4746,4486,TRANSFER,106.3,2,False,-1
11978,4746,1101,TRANSFER,106.3,2,False,-1
11979,4746,985,TRANSFER,106.3,2,False,-1
11980,4746,2211,TRANSFER,106.3,2,False,-1
11981,4746,3300,TRANSFER,106.3,2,False,-1
11982,4746,9578,TRANSFER,106.3,2,False,-1
11983,4746,2087,TRANSFER,106.3,2,False,-1
11984,4675,7730,TRANSFER,142.33,2,False,-1
11985,4675,1597,TRANSFER,142.33,2,False,-1
11986,4675,3587,TRANSFER,142.33,2,False,-1
11987,4675,9445,TRANSFER,142.33,2,False,-1
11988,4675,9979,TRANSFER,142.33,2,False,-1
11989,4675,8569,TRANSFER,142.33,2,False,-1
11990,4675,8669,TRANSFER,142.33,2,False,-1
11991,4675,9693,TRANSFER,142.33,2,False,-1
11992,5460,5120,TRANSFER,447.57,2,False,-1
11993,3461,9795,TRANSFER,507.58,2,False,-1
11994,9016,6670,TRANSFER,7.86,2,False,-1
11995,9016,9487,TRANSFER,7.86,2,False,-1
11996,9016,7483,TRANSFER,7.86,2,False,-1
11997,9016,9574,TRANSFER,7.86,2,False,-1
11998,9016,8001,TRANSFER,7.86,2,False,-1
11999,9016,9601,TRANSFER,7.86,2,False,-1
12000,9016,9546,TRANSFER,7.86,2,False,-1
12001,9016,9217,TRANSFER,7.86,2,False,-1
12002,9016,7696,TRANSFER,7.86,2,False,-1
12003,9016,9995,TRANSFER,7.86,2,False,-1
12004,9016,3594,TRANSFER,7.86,2,False,-1
12005,9016,8064,TRANSFER,7.86,2,False,-1
12006,9016,6283,TRANSFER,7.86,2,False,-1
12007,9016,1602,TRANSFER,7.86,2,False,-1
12008,9016,7976,TRANSFER,7.86,2,False,-1
12009,9016,9814,TRANSFER,7.86,2,False,-1
12010,9016,7656,TRANSFER,7.86,2,False,-1
12011,9016,6405,TRANSFER,7.86,2,False,-1
12012,9016,6218,TRANSFER,7.86,2,False,-1
12013,9016,3519,TRANSFER,7.86,2,False,-1
12014,1492,3317,TRANSFER,480.23,2,False,-1
12015,4681,9157,TRANSFER,111.06,2,False,-1
12016,4681,9444,TRANSFER,111.06,2,False,-1
12017,4681,6016,TRANSFER,111.06,2,False,-1
12018,4681,9985,TRANSFER,111.06,2,False,-1
12019,4681,2453,TRANSFER,111.06,2,False,-1
12020,4681,3001,TRANSFER,111.06,2,False,-1
12021,4681,9626,TRANSFER,111.06,2,False,-1
12022,4681,9031,TRANSFER,111.06,2,False,-1
12023,1929,3514,TRANSFER,295.89,2,False,-1
12024,2663,2536,TRANSFER,125.33,2,False,-1
12025,2663,1576,TRANSFER,125.33,2,False,-1
12026,2663,2540,TRANSFER,125.33,2,False,-1
12027,2663,5513,TRANSFER,125.33,2,False,-1
12028,2663,9725,TRANSFER,125.33,2,False,-1
12029,2663,9021,TRANSFER,125.33,2,False,-1
12030,2663,3756,TRANSFER,125.33,2,False,-1
12031,1626,9985,TRANSFER,141.14,2,False,-1
12032,1626,6689,TRANSFER,141.14,2,False,-1
12033,1626,9979,TRANSFER,141.14,2,False,-1
12034,1626,316,TRANSFER,141.14,2,False,-1
12035,1626,9230,TRANSFER,141.14,2,False,-1
12036,1626,2947,TRANSFER,141.14,2,False,-1
12037,5755,9320,TRANSFER,100,2,False,-1
12038,5755,6122,TRANSFER,100,2,False,-1
12039,5755,6254,TRANSFER,100,2,False,-1
12040,5755,6430,TRANSFER,100,2,False,-1
12041,5755,355,TRANSFER,100,2,False,-1
12042,5755,9420,TRANSFER,100,2,False,-1
12043,5755,5012,TRANSFER,100,2,False,-1
12044,5755,7753,TRANSFER,100,2,False,-1
12045,5755,9083,TRANSFER,100,2,False,-1
12046,5755,4126,TRANSFER,100,2,False,-1
12047,2541,9992,TRANSFER,580.65,2,False,-1
12048,4749,9794,TRANSFER,154.86,2,False,-1
12049,4749,9547,TRANSFER,154.86,2,False,-1
12050,4749,9998,TRANSFER,154.86,2,False,-1
12051,4749,1311,TRANSFER,154.86,2,False,-1
12052,4749,4047,TRANSFER,154.86,2,False,-1
12053,4749,2691,TRANSFER,154.86,2,False,-1
12054,4749,9934,TRANSFER,154.86,2,False,-1
12055,4749,8317,TRANSFER,154.86,2,False,-1
12056,4749,483,TRANSFER,154.86,2,False,-1
12057,5137,3692,TRANSFER,16.06,2,False,-1
12058,5137,6586,TRANSFER,16.06,2,False,-1
12059,5137,1421,TRANSFER,16.06,2,False,-1
12060,5137,9533,TRANSFER,16.06,2,False,-1
12061,5137,5501,TRANSFER,16.06,2,False,-1
12062,5137,2010,TRANSFER,16.06,2,False,-1
12063,5137,638,TRANSFER,16.06,2,False,-1
12064,5137,4736,TRANSFER,16.06,2,False,-1
12065,5137,7130,TRANSFER,16.06,2,False,-1
12066,9472,6251,TRANSFER,436.98,2,False,-1
12067,7412,9334,TRANSFER,546.19,2,False,-1
12068,3599,9344,TRANSFER,412.54,2,False,-1
12069,7647,9246,TRANSFER,188.88,2,False,-1
12070,7647,6452,TRANSFER,188.88,2,False,-1
12071,7647,4585,TRANSFER,188.88,2,False,-1
12072,7647,2264,TRANSFER,188.88,2,False,-1
12073,7647,1283,TRANSFER,188.88,2,False,-1
12074,7647,3590,TRANSFER,188.88,2,False,-1
12075,7647,583,TRANSFER,188.88,2,False,-1
12076,7647,4519,TRANSFER,188.88,2,False,-1
12077,7647,5456,TRANSFER,188.88,2,False,-1
12078,7647,9759,TRANSFER,188.88,2,False,-1
12079,7647,9856,TRANSFER,188.88,2,False,-1
12080,7647,8558,TRANSFER,188.88,2,False,-1
12081,7647,9912,TRANSFER,188.88,2,False,-1
12082,8356,9014,TRANSFER,121.37,2,False,-1
12083,6362,8374,TRANSFER,328.02,2,False,-1
12084,4420,9686,TRANSFER,470.79,2,False,-1
12085,7589,5591,TRANSFER,515.33,2,False,-1
12086,3412,2721,TRANSFER,558.83,2,False,-1
12087,7592,8077,TRANSFER,426.79,2,False,-1
12088,9533,6571,TRANSFER,427.75,2,False,-1
12089,1514,9998,TRANSFER,477.73,2,False,-1
12090,4466,9752,TRANSFER,438.57,2,False,-1
12091,2401,9993,TRANSFER,560.09,2,False,-1
12092,3596,5621,TRANSFER,492.72,2,False,-1
12093,5402,2239,TRANSFER,529.21,2,False,-1
12094,1325,9921,TRANSFER,90.66,2,False,-1
12095,484,9630,TRANSFER,584.58,2,False,-1
12096,6490,3708,TRANSFER,423.01,2,False,-1
12097,4418,9337,TRANSFER,450.23,2,False,-1
12098,5549,9883,TRANSFER,520.52,2,False,-1
12099,8563,9113,TRANSFER,534.76,2,False,-1
12100,3965,5386,TRANSFER,317.32,2,False,-1
12101,7468,4837,TRANSFER,438.02,2,False,-1
12102,3499,9960,TRANSFER,411.04,2,False,-1
12103,2242,8630,TRANSFER,2362.61,2,False,-1
12104,6512,1910,TRANSFER,414.14,2,False,-1
12105,6429,8222,TRANSFER,502.54,2,False,-1
12106,6502,9883,TRANSFER,588.4,2,False,-1
12107,603,9960,TRANSFER,125.66,2,False,-1
12108,603,9199,TRANSFER,125.66,2,False,-1
12109,603,4223,TRANSFER,125.66,2,False,-1
12110,603,3495,TRANSFER,125.66,2,False,-1
12111,603,959,TRANSFER,125.66,2,False,-1
12112,5575,9675,TRANSFER,582.41,2,False,-1
12113,8577,4073,TRANSFER,459.85,2,False,-1
12114,8439,8552,TRANSFER,405.6,2,False,-1
12115,7389,9487,TRANSFER,189.17,2,False,-1
12116,6570,3704,TRANSFER,567.96,2,False,-1
12117,8567,9234,TRANSFER,548.95,2,False,-1
12118,9428,9882,TRANSFER,466.98,2,False,-1
12119,1411,7178,TRANSFER,569.9,2,False,-1
12120,9456,7000,TRANSFER,465.67,2,False,-1
12121,8976,8376,TRANSFER,369.25,2,False,-1
12122,2040,9278,TRANSFER,23.68,2,False,-1
12123,2040,8044,TRANSFER,23.68,2,False,-1
12124,2040,5364,TRANSFER,23.68,2,False,-1
12125,2040,4908,TRANSFER,23.68,2,False,-1
12126,2040,7259,TRANSFER,23.68,2,False,-1
12127,2040,4234,TRANSFER,23.68,2,False,-1
12128,7588,6274,TRANSFER,428.1,2,False,-1
12129,8519,9422,TRANSFER,550.28,2,False,-1
12130,4541,2547,TRANSFER,416.01,2,False,-1
12131,2540,2536,TRANSFER,529.46,2,False,-1
12132,7147,9993,TRANSFER,10.02,2,False,-1
12133,7147,8497,TRANSFER,10.02,2,False,-1
12134,7147,2998,TRANSFER,10.02,2,False,-1
12135,7147,8595,TRANSFER,10.02,2,False,-1
12136,7147,1147,TRANSFER,10.02,2,False,-1
12137,7147,9797,TRANSFER,10.02,2,False,-1
12138,7147,413,TRANSFER,10.02,2,False,-1
12139,7147,9060,TRANSFER,10.02,2,False,-1
12140,7147,2064,TRANSFER,10.02,2,False,-1
12141,7147,9879,TRANSFER,10.02,2,False,-1
12142,7147,9154,TRANSFER,10.02,2,False,-1
12143,7147,6648,TRANSFER,10.02,2,False,-1
12144,2410,8792,TRANSFER,488.1,2,False,-1
12145,5473,8237,TRANSFER,462,2,False,-1
12146,8586,9881,TRANSFER,457.32,2,False,-1
12147,8482,6793,TRANSFER,582.83,2,False,-1
12148,588,1784,TRANSFER,553.72,2,False,-1
12149,2476,7796,TRANSFER,572.16,2,False,-1
12150,3498,9345,TRANSFER,483.01,2,False,-1
12151,1584,8332,TRANSFER,424.91,2,False,-1
12152,4558,1459,TRANSFER,544.21,2,False,-1
12153,5852,463,TRANSFER,240.11,2,False,-1
12154,5472,9641,TRANSFER,466.54,2,False,-1
12155,4461,1411,TRANSFER,453.04,2,False,-1
12156,5510,660,TRANSFER,468.64,2,False,-1
12157,7530,5341,TRANSFER,575.4,2,False,-1
12158,7433,9650,TRANSFER,517.15,2,False,-1
12159,9071,9476,TRANSFER,6.93,2,False,-1
12160,9071,7011,TRANSFER,6.93,2,False,-1
12161,9071,9540,TRANSFER,6.93,2,False,-1
12162,9071,9111,TRANSFER,6.93,2,False,-1
12163,9071,9976,TRANSFER,6.93,2,False,-1
12164,9071,9225,TRANSFER,6.93,2,False,-1
12165,9071,6643,TRANSFER,6.93,2,False,-1
12166,9071,9885,TRANSFER,6.93,2,False,-1
12167,9071,9039,TRANSFER,6.93,2,False,-1
12168,9071,8500,TRANSFER,6.93,2,False,-1
12169,9071,8490,TRANSFER,6.93,2,False,-1
12170,9071,3164,TRANSFER,6.93,2,False,-1
12171,9071,9066,TRANSFER,6.93,2,False,-1
12172,9071,9264,TRANSFER,6.93,2,False,-1
12173,9071,2779,TRANSFER,6.93,2,False,-1
12174,9071,2207,TRANSFER,6.93,2,False,-1
12175,9071,2115,TRANSFER,6.93,2,False,-1
12176,9071,900,TRANSFER,6.93,2,False,-1
12177,9071,5227,TRANSFER,6.93,2,False,-1
12178,9071,3812,TRANSFER,6.93,2,False,-1
12179,4554,496,TRANSFER,518.01,2,False,-1
12180,5528,9992,TRANSFER,410.04,2,False,-1
12181,5576,9289,TRANSFER,432.36,2,False,-1
12182,1516,4383,TRANSFER,596.01,2,False,-1
12183,8533,9399,TRANSFER,560.78,2,False,-1
12184,5948,9234,TRANSFER,225.88,2,False,-1
12185,526,8265,TRANSFER,587.42,2,False,-1
12186,4924,6593,TRANSFER,397.95,2,False,-1
12187,5415,6361,TRANSFER,406.3,2,False,-1
12188,5551,1711,TRANSFER,476.95,2,False,-1
12189,1315,8243,TRANSFER,178.29,2,False,-1
12190,3457,9047,TRANSFER,493,2,False,-1
12191,3756,8941,TRANSFER,145.8,2,False,-1
12192,3756,7696,TRANSFER,145.8,2,False,-1
12193,3756,6909,TRANSFER,145.8,2,False,-1
12194,3756,9126,TRANSFER,145.8,2,False,-1
12195,3756,9478,TRANSFER,145.8,2,False,-1
12196,3756,2540,TRANSFER,145.8,2,False,-1
12197,3756,8712,TRANSFER,145.8,2,False,-1
12198,3756,5228,TRANSFER,145.8,2,False,-1
12199,3756,6615,TRANSFER,145.8,2,False,-1
12200,3563,9453,TRANSFER,405.36,2,False,-1
12201,790,278,TRANSFER,123.18,2,False,-1
12202,790,9446,TRANSFER,123.18,2,False,-1
12203,790,5774,TRANSFER,123.18,2,False,-1
12204,790,8308,TRANSFER,123.18,2,False,-1
12205,790,9956,TRANSFER,123.18,2,False,-1
12206,790,4205,TRANSFER,123.18,2,False,-1
12207,9513,5462,TRANSFER,440.98,2,False,-1
12208,5869,9003,TRANSFER,374.54,2,False,-1
12209,5542,99,TRANSFER,420.51,2,False,-1
12210,8400,7056,TRANSFER,498.92,2,False,-1
12211,6543,9304,TRANSFER,597.34,2,False,-1
12212,6774,7462,TRANSFER,110.12,2,False,-1
12213,6774,8651,TRANSFER,110.12,2,False,-1
12214,6774,9233,TRANSFER,110.12,2,False,-1
12215,6774,5660,TRANSFER,110.12,2,False,-1
12216,6774,6663,TRANSFER,110.12,2,False,-1
12217,6774,9613,TRANSFER,110.12,2,False,-1
12218,6774,7289,TRANSFER,110.12,2,False,-1
12219,6774,8037,TRANSFER,110.12,2,False,-1
12220,6774,9880,TRANSFER,110.12,2,False,-1
12221,6774,8271,TRANSFER,110.12,2,False,-1
12222,6774,9350,TRANSFER,110.12,2,False,-1
12223,7560,9520,TRANSFER,535.13,2,False,-1
12224,1017,7990,TRANSFER,25.31,2,False,-1
12225,1017,4185,TRANSFER,25.31,2,False,-1
12226,1017,7378,TRANSFER,25.31,2,False,-1
12227,1017,9896,TRANSFER,25.31,2,False,-1
12228,1017,1760,TRANSFER,25.31,2,False,-1
12229,1506,3449,TRANSFER,489.2,2,False,-1
12230,3444,9861,TRANSFER,592.59,2,False,-1
12231,5424,5717,TRANSFER,459.1,2,False,-1
12232,386,4172,TRANSFER,81.32,2,False,-1
12233,3659,6560,TRANSFER,171.05,2,False,-1
12234,3659,7851,TRANSFER,171.05,2,False,-1
12235,3659,9612,TRANSFER,171.05,2,False,-1
12236,3659,9459,TRANSFER,171.05,2,False,-1
12237,3659,9525,TRANSFER,171.05,2,False,-1
12238,3659,1660,TRANSFER,171.05,2,False,-1
12239,3659,9208,TRANSFER,171.05,2,False,-1
12240,3659,9990,TRANSFER,171.05,2,False,-1
12241,7411,4716,TRANSFER,442.01,2,False,-1
12242,4510,8166,TRANSFER,476.44,2,False,-1
12243,5486,4493,TRANSFER,512.08,2,False,-1
12244,8785,5383,TRANSFER,141.08,2,False,-1
12245,8785,6262,TRANSFER,141.08,2,False,-1
12246,8785,4990,TRANSFER,141.08,2,False,-1
12247,8785,8249,TRANSFER,141.08,2,False,-1
12248,8785,9864,TRANSFER,141.08,2,False,-1
12249,8785,9743,TRANSFER,141.08,2,False,-1
12250,8785,9121,TRANSFER,141.08,2,False,-1
12251,8785,9130,TRANSFER,141.08,2,False,-1
12252,8785,1677,TRANSFER,141.08,2,False,-1
12253,8785,6709,TRANSFER,141.08,2,False,-1
12254,8785,1674,TRANSFER,141.08,2,False,-1
12255,8785,2059,TRANSFER,141.08,2,False,-1
12256,8785,1387,TRANSFER,141.08,2,False,-1
12257,8785,7954,TRANSFER,141.08,2,False,-1
12258,8785,9603,TRANSFER,141.08,2,False,-1
12259,8785,9989,TRANSFER,141.08,2,False,-1
12260,8785,6239,TRANSFER,141.08,2,False,-1
12261,8785,9948,TRANSFER,141.08,2,False,-1
12262,140,9971,TRANSFER,50.11,2,False,-1
12263,140,2585,TRANSFER,50.11,2,False,-1
12264,140,9010,TRANSFER,50.11,2,False,-1
12265,8411,8562,TRANSFER,569.47,2,False,-1
12266,4436,9377,TRANSFER,476.38,2,False,-1
12267,1455,8695,TRANSFER,427.35,2,False,-1
12268,491,3229,TRANSFER,489.33,2,False,-1
12269,8422,7363,TRANSFER,557.96,2,False,-1
12270,7415,9476,TRANSFER,519.75,2,False,-1
12271,3471,9787,TRANSFER,573.16,2,False,-1
12272,9874,9103,TRANSFER,259.57,2,False,-1
12273,9874,8575,TRANSFER,259.57,2,False,-1
12274,3506,9653,TRANSFER,558.47,2,False,-1
12275,7406,5186,TRANSFER,475.26,2,False,-1
12276,5599,7033,TRANSFER,419.51,2,False,-1
12277,2627,1742,TRANSFER,161.64,2,False,-1
12278,2627,6236,TRANSFER,161.64,2,False,-1
12279,2627,9996,TRANSFER,161.64,2,False,-1
12280,2627,636,TRANSFER,161.64,2,False,-1
12281,2627,9911,TRANSFER,161.64,2,False,-1
12282,2627,1629,TRANSFER,161.64,2,False,-1
12283,2627,9906,TRANSFER,161.64,2,False,-1
12284,2627,7250,TRANSFER,161.64,2,False,-1
12285,688,9851,TRANSFER,180.67,2,False,-1
12286,688,9532,TRANSFER,180.67,2,False,-1
12287,688,3202,TRANSFER,180.67,2,False,-1
12288,688,3764,TRANSFER,180.67,2,False,-1
12289,688,4923,TRANSFER,180.67,2,False,-1
12290,9560,9520,TRANSFER,449,2,False,-1
12291,7987,9972,TRANSFER,215.22,2,False,-1
12292,8334,9102,TRANSFER,611.08,2,False,-1
12293,2264,8541,TRANSFER,521.04,2,False,-1
12294,6546,9213,TRANSFER,406.42,2,False,-1
12295,1436,8112,TRANSFER,436.2,2,False,-1
12296,9555,9762,TRANSFER,407.27,2,False,-1
12297,7566,5274,TRANSFER,588.63,2,False,-1
